zeitstempel,sekunden,pitch,p,i,d,duty,position
18:37:21.694,17.026,5.56,-11.13,0.00,-1.14,-12,-242
18:37:21.704,17.037,5.75,-11.50,0.00,-1.70,-13,-242
18:37:21.715,17.048,5.94,-11.88,0.00,-1.70,-13,-242
18:37:21.726,17.059,6.12,-12.25,0.00,-1.70,-13,-242
18:37:21.782,17.07,6.31,-12.63,0.00,-1.70,-14,-242
18:37:21.782,17.082,6.44,-12.88,0.00,-1.04,-13,-242
18:37:21.783,17.093,6.87,-13.75,0.00,-3.98,-17,-242
18:37:21.783,17.104,7.00,-14.00,0.00,-1.14,-15,-242
18:37:21.783,17.115,7.00,-14.00,0.00,0.00,-14,-242
18:37:21.793,17.126,7.06,-14.13,0.00,-0.57,-14,-242
18:37:21.805,17.137,7.12,-14.25,0.00,-0.57,-14,-242
18:37:21.816,17.148,7.25,-14.50,0.00,-1.14,-15,-242
18:37:21.826,17.159,7.31,-14.63,0.00,-0.57,-15,-242
18:37:21.837,17.17,7.37,-14.75,0.00,-0.57,-15,-242
18:37:21.849,17.182,7.44,-14.88,0.00,-0.52,-15,-242
18:37:21.861,17.193,7.50,-15.00,0.00,-0.57,-15,-242
18:37:21.871,17.204,7.50,-15.00,0.00,0.00,-15,-242
18:37:21.883,17.215,7.50,-15.00,0.00,0.00,-15,-242
18:37:21.894,17.226,7.50,-15.00,0.00,0.00,-15,-242
18:37:21.906,17.238,7.44,-14.88,0.00,0.52,-14,-242
18:37:21.917,17.249,7.37,-14.75,0.00,0.57,-14,-242
18:37:21.927,17.26,7.31,-14.63,0.00,0.57,-14,-242
18:37:21.938,17.271,7.19,-14.38,0.00,1.14,-13,-242
18:37:21.951,17.283,7.06,-14.13,0.00,1.04,-13,-242
18:37:22.005,17.294,6.94,-13.88,0.00,1.14,-12,-242
18:37:22.006,17.305,6.94,-13.88,0.00,0.00,-13,-242
18:37:22.006,17.316,6.87,-13.75,0.00,0.57,-13,-242
18:37:22.006,17.327,6.81,-13.63,0.00,0.57,-13,-242
18:37:22.007,17.339,6.75,-13.50,0.00,0.52,-12,-242
18:37:22.019,17.351,6.56,-13.13,0.00,1.56,-11,-242
18:37:22.030,17.362,6.25,-12.50,0.00,2.84,-9,-242
18:37:22.042,17.373,5.87,-11.75,0.00,3.41,-8,-242
18:37:22.053,17.384,5.00,-10.00,0.00,7.95,-2,-242
18:37:22.064,17.395,4.62,-9.25,0.00,3.41,-5,-242
18:37:22.075,17.406,4.25,-8.50,0.00,3.41,-5,-242
18:37:22.086,17.417,4.00,-8.00,0.00,2.27,-5,-242
18:37:22.096,17.428,3.69,-7.37,0.00,2.84,-4,-242
18:37:22.109,17.44,3.44,-6.87,0.00,2.08,-4,-242
18:37:22.120,17.451,3.25,-6.50,0.00,1.70,-4,-242
18:37:22.129,17.462,3.12,-6.25,0.00,1.14,-5,-242
18:37:22.141,17.473,3.06,-6.12,0.00,0.57,-5,-242
18:37:22.152,17.484,3.19,-6.37,0.00,-1.14,-7,-242
18:37:22.162,17.495,3.25,-6.50,0.00,-0.57,-7,-242
18:37:22.175,17.506,3.06,-6.12,0.00,1.70,-4,-242
18:37:22.230,17.517,2.94,-5.87,0.00,1.14,-4,-243
18:37:22.230,17.528,2.94,-5.87,0.00,0.00,-5,-243
18:37:22.230,17.539,2.94,-5.87,0.00,0.00,-5,-243
18:37:22.230,17.55,2.81,-5.62,0.00,1.14,-4,-243
18:37:22.231,17.561,2.87,-5.75,0.00,-0.57,-6,-243
18:37:22.241,17.572,3.06,-6.12,0.00,-1.70,-7,-243
18:37:22.251,17.583,3.00,-6.00,0.00,0.57,-5,-243
18:37:22.263,17.594,3.25,-6.50,0.00,-2.27,-8,-243
18:37:22.274,17.605,3.37,-6.75,0.00,-1.14,-7,-243
18:37:22.284,17.616,3.44,-6.87,0.00,-0.57,-7,-243
18:37:22.294,17.627,3.37,-6.75,0.00,0.57,-6,-243
18:37:22.306,17.639,3.25,-6.50,0.00,1.04,-5,-243
18:37:22.320,17.651,3.12,-6.25,0.00,1.04,-5,-243
18:37:22.329,17.662,3.12,-6.25,0.00,0.00,-6,-243
18:37:22.341,17.673,3.19,-6.37,0.00,-0.57,-6,-243
18:37:22.352,17.684,3.37,-6.75,0.00,-1.70,-8,-243
18:37:22.363,17.695,3.50,-7.00,0.00,-1.14,-8,-243
18:37:22.374,17.706,3.75,-7.50,0.00,-2.27,-9,-243
18:37:22.384,17.717,4.12,-8.25,0.00,-3.41,-11,-243
18:37:22.397,17.729,4.44,-8.88,0.00,-2.60,-11,-243
18:37:22.452,17.741,4.81,-9.63,0.00,-3.12,-12,-243
18:37:22.452,17.752,5.12,-10.25,0.00,-2.84,-13,-243
18:37:22.453,17.763,5.50,-11.00,0.00,-3.41,-14,-243
18:37:22.453,17.774,5.81,-11.63,0.00,-2.84,-14,-243
18:37:22.453,17.785,6.56,-13.13,0.00,-6.82,-19,-243
18:37:22.464,17.796,6.94,-13.88,0.00,-3.41,-17,-243
18:37:22.475,17.807,7.25,-14.50,0.00,-2.84,-17,-243
18:37:22.485,17.818,7.62,-15.25,0.00,-3.41,-18,-243
18:37:22.498,17.829,7.94,-15.88,0.00,-2.84,-18,-243
18:37:22.509,17.841,8.25,-16.50,0.00,-2.60,-19,-244
18:37:22.520,17.852,8.63,-17.25,0.00,-3.41,-20,-245
18:37:22.532,17.864,8.94,-17.87,0.00,-2.60,-20,-247
18:37:22.542,17.875,9.25,-18.50,0.00,-2.84,-21,-249
18:37:22.553,17.886,9.25,-18.50,0.00,0.00,-18,-252
18:37:22.565,17.897,9.25,-18.50,0.00,0.00,-18,-255
18:37:22.574,17.908,9.19,-18.37,0.00,0.57,-17,-258
18:37:22.588,17.919,9.00,-18.00,0.00,1.70,-16,-261
18:37:22.597,17.93,8.81,-17.62,0.00,1.70,-15,-264
18:37:22.609,17.942,8.63,-17.25,0.00,1.56,-15,-267
18:37:22.621,17.954,8.50,-17.00,0.00,1.04,-15,-269
18:37:22.681,17.965,8.31,-16.62,0.00,1.70,-14,-270
18:37:22.681,17.976,8.31,-16.62,0.00,0.00,-16,-270
18:37:22.681,17.987,8.38,-16.75,0.00,-0.57,-17,-270
18:37:22.682,17.999,8.50,-17.00,0.00,-1.04,-18,-270
18:37:22.682,18.01,8.75,-17.50,0.00,-2.27,-19,-270
18:37:22.689,18.021,8.94,-17.87,0.00,-1.70,-19,-270
18:37:22.699,18.032,9.06,-18.12,0.00,-1.14,-19,-270
18:37:22.711,18.044,9.13,-18.25,0.00,-0.52,-18,-270
18:37:22.723,18.055,9.13,-18.25,0.00,0.00,-18,-270
18:37:22.734,18.066,9.13,-18.25,0.00,0.00,-18,-270
18:37:22.744,18.077,9.13,-18.25,0.00,0.00,-18,-270
18:37:22.755,18.088,9.13,-18.25,0.00,0.00,-18,-270
18:37:22.768,18.1,9.13,-18.25,0.00,0.00,-18,-270
18:37:22.778,18.111,9.13,-18.25,0.00,0.00,-18,-270
18:37:22.789,18.122,9.19,-18.37,0.00,-0.57,-18,-270
18:37:22.800,18.133,9.19,-18.37,0.00,0.00,-18,-270
18:37:22.811,18.144,9.19,-18.37,0.00,0.00,-18,-270
18:37:22.822,18.155,9.19,-18.37,0.00,0.00,-18,-270
18:37:22.833,18.166,9.19,-18.37,0.00,0.00,-18,-270
18:37:22.844,18.177,9.19,-18.37,0.00,0.00,-18,-270
18:37:22.908,18.188,9.19,-18.37,0.00,0.00,-18,-270
18:37:22.909,18.2,9.19,-18.37,0.00,0.00,-18,-270
18:37:22.909,18.211,9.19,-18.37,0.00,0.00,-18,-270
18:37:22.909,18.222,9.19,-18.37,0.00,0.00,-18,-270
18:37:22.909,18.233,9.19,-18.37,0.00,0.00,-18,-270
18:37:22.911,18.244,9.19,-18.37,0.00,0.00,-18,-270
18:37:22.922,18.255,9.19,-18.37,0.00,0.00,-18,-270
18:37:22.933,18.266,9.19,-18.37,0.00,0.00,-18,-270
18:37:22.943,18.277,9.19,-18.37,0.00,0.00,-18,-270
18:37:22.955,18.288,9.19,-18.37,0.00,0.00,-18,-270
18:37:22.966,18.299,9.19,-18.37,0.00,0.00,-18,-270
18:37:22.977,18.31,9.19,-18.37,0.00,0.00,-18,-270
18:37:22.989,18.322,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.001,18.333,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.012,18.345,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.023,18.356,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.034,18.367,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.046,18.378,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.056,18.389,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.068,18.401,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.128,18.412,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.128,18.423,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.128,18.435,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.128,18.446,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.129,18.457,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.136,18.468,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.146,18.479,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.159,18.491,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.170,18.503,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.181,18.514,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.192,18.525,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.203,18.536,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.214,18.547,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.225,18.558,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.237,18.569,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.248,18.58,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.259,18.592,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.273,18.604,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.283,18.615,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.294,18.626,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.347,18.637,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.348,18.648,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.348,18.659,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.348,18.67,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.350,18.682,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.361,18.693,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.373,18.705,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.384,18.716,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.395,18.727,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.406,18.738,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.417,18.749,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.427,18.76,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.442,18.772,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.453,18.784,9.19,-18.37,0.00,0.00,-18,-270
18:37:23.464,18.795,9.25,-18.50,0.00,-0.57,-19,-270
18:37:23.473,18.806,9.25,-18.50,0.00,0.00,-18,-270
18:37:23.485,18.817,9.25,-18.50,0.00,0.00,-18,-270
18:37:23.496,18.828,9.25,-18.50,0.00,0.00,-18,-270
18:37:23.507,18.839,9.25,-18.50,0.00,0.00,-18,-270
18:37:23.517,18.85,9.25,-18.50,0.00,0.00,-18,-270
18:37:23.577,18.861,9.25,-18.50,0.00,0.00,-18,-270
18:37:23.577,18.872,9.31,-18.62,0.00,-0.57,-19,-270
18:37:23.578,18.883,9.38,-18.75,0.00,-0.57,-19,-270
18:37:23.578,18.894,9.38,-18.75,0.00,0.00,-18,-270
18:37:23.578,18.906,9.38,-18.75,0.00,0.00,-18,-272
18:37:23.585,18.917,9.38,-18.75,0.00,0.00,-18,-272
18:37:23.597,18.928,9.31,-18.62,0.00,0.57,-18,-272
18:37:23.607,18.939,9.13,-18.25,0.00,1.70,-16,-272
18:37:23.618,18.95,9.13,-18.25,0.00,0.00,-18,-272
18:37:23.629,18.961,9.19,-18.37,0.00,-0.57,-18,-272
18:37:23.640,18.972,9.19,-18.37,0.00,0.00,-18,-272
18:37:23.650,18.983,9.13,-18.25,0.00,0.57,-17,-272
18:37:23.662,18.995,9.13,-18.25,0.00,0.00,-18,-272
18:37:23.674,19.006,9.19,-18.37,0.00,-0.57,-18,-272
18:37:23.685,19.017,9.19,-18.37,0.00,0.00,-18,-272
18:37:23.698,19.028,9.19,-18.37,0.00,0.00,-18,-272
18:37:23.707,19.039,9.19,-18.37,0.00,0.00,-18,-272
18:37:23.718,19.05,9.13,-18.25,0.00,0.57,-17,-272
18:37:23.728,19.061,9.19,-18.37,0.00,-0.57,-18,-272
18:37:23.740,19.073,9.13,-18.25,0.00,0.52,-17,-272
18:37:23.799,19.084,9.13,-18.25,0.00,0.00,-18,-272
18:37:23.799,19.095,9.13,-18.25,0.00,0.00,-18,-272
18:37:23.800,19.106,9.13,-18.25,0.00,0.00,-18,-272
18:37:23.800,19.117,9.06,-18.12,0.00,0.57,-17,-272
18:37:23.800,19.128,8.94,-17.87,0.00,1.14,-16,-272
18:37:23.807,19.139,8.81,-17.62,0.00,1.14,-16,-273
18:37:23.820,19.151,8.56,-17.12,0.00,2.08,-15,-275
18:37:23.831,19.162,8.25,-16.50,0.00,2.84,-13,-278
18:37:23.841,19.173,7.75,-15.50,0.00,4.55,-10,-282
18:37:23.854,19.186,7.06,-14.13,0.00,5.29,-8,-289
18:37:23.865,19.197,5.19,-10.38,0.00,17.05,6,-293
18:37:23.876,19.208,3.87,-7.75,0.00,11.93,4,-296
18:37:23.887,19.219,2.62,-5.25,0.00,11.36,6,-297
18:37:23.900,19.231,1.44,-2.87,0.00,9.90,7,-297
18:37:23.909,19.242,0.56,-1.12,0.00,7.95,6,-297
18:37:23.921,19.254,-0.06,0.13,0.00,5.21,5,-297
18:37:23.931,19.265,-0.75,1.50,0.00,6.25,7,-297
18:37:23.944,19.276,-1.75,3.50,0.00,9.09,12,-297
18:37:23.954,19.287,-2.19,4.37,0.00,3.98,8,-297
18:37:23.966,19.298,-2.62,5.25,0.00,3.98,9,-297
18:37:24.021,19.309,-3.00,6.00,0.00,3.41,9,-297
18:37:24.022,19.32,-3.37,6.75,0.00,3.41,10,-297
18:37:24.022,19.331,-3.81,7.62,0.00,3.98,11,-297
18:37:24.022,19.342,-4.06,8.13,0.00,2.27,10,-296
18:37:24.022,19.353,-4.12,8.25,0.00,0.57,8,-295
18:37:24.033,19.364,-4.12,8.25,0.00,0.00,8,-295
18:37:24.043,19.375,-4.00,8.00,0.00,-1.14,6,-294
18:37:24.054,19.387,-3.81,7.62,0.00,-1.56,6,-294
18:37:24.065,19.398,-3.69,7.37,0.00,-1.14,6,-294
18:37:24.076,19.409,-3.50,7.00,0.00,-1.70,5,-294
18:37:24.087,19.42,-3.37,6.75,0.00,-1.14,5,-294
18:37:24.099,19.432,-3.19,6.37,0.00,-1.56,4,-294
18:37:24.111,19.444,-3.00,6.00,0.00,-1.56,4,-294
18:37:24.122,19.455,-2.87,5.75,0.00,-1.14,4,-294
18:37:24.133,19.466,-2.69,5.37,0.00,-1.70,3,-294
18:37:24.143,19.477,-2.44,4.87,0.00,-2.27,2,-294
18:37:24.155,19.488,-2.31,4.62,0.00,-1.14,3,-294
18:37:24.165,19.499,-2.19,4.37,0.00,-1.14,3,-294
18:37:24.177,19.51,-2.06,4.12,0.00,-1.14,2,-294
18:37:24.188,19.521,-1.94,3.87,0.00,-1.14,2,-294
18:37:24.242,19.532,-1.81,3.62,0.00,-1.14,2,-294
18:37:24.243,19.543,-1.69,3.37,0.00,-1.14,2,-294
18:37:24.243,19.554,-1.56,3.12,0.00,-1.14,1,-294
18:37:24.243,19.565,-1.44,2.87,0.00,-1.14,1,-294
18:37:24.245,19.576,-1.31,2.62,0.00,-1.14,1,-294
18:37:24.254,19.587,-1.06,2.12,0.00,-2.27,0,-294
18:37:24.265,19.598,-0.94,1.87,0.00,-1.14,0,-294
18:37:24.276,19.609,-0.81,1.62,0.00,-1.14,0,-294
18:37:24.288,19.62,-0.69,1.37,0.00,-1.14,0,-294
18:37:24.298,19.631,-0.56,1.12,0.00,-1.14,0,-294
18:37:24.309,19.642,-0.44,0.88,0.00,-1.14,0,-294
18:37:24.321,19.654,-0.31,0.62,0.00,-1.04,0,-294
18:37:24.332,19.665,-0.19,0.37,0.00,-1.14,0,-294
18:37:24.344,19.676,-0.06,0.13,0.00,-1.14,-1,-294
18:37:24.355,19.687,0.13,-0.25,0.00,-1.70,-1,-294
18:37:24.365,19.698,0.25,-0.50,0.00,-1.14,-1,-294
18:37:24.377,19.709,0.44,-0.88,0.00,-1.70,-2,-294
18:37:24.388,19.72,0.56,-1.12,0.00,-1.14,-2,-294
18:37:24.399,19.731,0.69,-1.37,0.00,-1.14,-2,-294
18:37:24.411,19.743,0.81,-1.62,0.00,-1.04,-2,-294
18:37:24.465,19.755,1.00,-2.00,0.00,-1.56,-3,-294
18:37:24.465,19.766,1.12,-2.25,0.00,-1.14,-3,-294
18:37:24.465,19.777,1.44,-2.87,0.00,-2.84,-5,-294
18:37:24.465,19.788,1.56,-3.12,0.00,-1.14,-4,-294
18:37:24.466,19.799,1.69,-3.37,0.00,-1.14,-4,-294
18:37:24.477,19.81,1.87,-3.75,0.00,-1.70,-5,-294
18:37:24.489,19.821,2.00,-4.00,0.00,-1.14,-5,-294
18:37:24.499,19.832,2.19,-4.37,0.00,-1.70,-6,-294
18:37:24.511,19.844,2.31,-4.62,0.00,-1.04,-5,-294
18:37:24.523,19.856,2.50,-5.00,0.00,-1.56,-6,-294
18:37:24.535,19.867,2.87,-5.75,0.00,-3.41,-9,-294
18:37:24.546,19.878,3.00,-6.00,0.00,-1.14,-7,-295
18:37:24.556,19.889,3.19,-6.37,0.00,-1.70,-8,-295
18:37:24.568,19.9,3.37,-6.75,0.00,-1.70,-8,-295
18:37:24.579,19.911,3.56,-7.12,0.00,-1.70,-8,-295
18:37:24.590,19.922,3.75,-7.50,0.00,-1.70,-9,-295
18:37:24.601,19.933,4.00,-8.00,0.00,-2.27,-10,-295
18:37:24.611,19.944,4.25,-8.50,0.00,-2.27,-10,-295
18:37:24.622,19.955,4.44,-8.88,0.00,-1.70,-10,-295
18:37:24.633,19.966,4.69,-9.38,0.00,-2.27,-11,-295
18:37:24.687,19.977,4.94,-9.88,0.00,-2.27,-12,-295
18:37:24.688,19.988,5.44,-10.88,0.00,-4.55,-15,-295
18:37:24.688,19.999,5.69,-11.38,0.00,-2.27,-13,-295
18:37:24.688,20.01,5.94,-11.88,0.00,-2.27,-14,-295
18:37:24.689,20.021,6.19,-12.38,0.00,-2.27,-14,-295
18:37:24.699,20.032,6.44,-12.88,0.00,-2.27,-15,-295
18:37:24.711,20.044,6.75,-13.50,0.00,-2.60,-16,-295
18:37:24.722,20.055,7.00,-14.00,0.00,-2.27,-16,-295
18:37:24.734,20.066,7.25,-14.50,0.00,-2.27,-16,-295
18:37:24.745,20.077,7.81,-15.63,0.00,-5.11,-20,-295
18:37:24.755,20.088,8.06,-16.12,0.00,-2.27,-18,-295
18:37:24.767,20.099,8.19,-16.37,0.00,-1.14,-17,-295
18:37:24.778,20.11,8.25,-16.50,0.00,-0.57,-17,-295
18:37:24.788,20.121,8.19,-16.37,0.00,0.57,-15,-295
18:37:24.801,20.133,8.13,-16.25,0.00,0.52,-15,-295
18:37:24.812,20.145,8.00,-16.00,0.00,1.04,-14,-295
18:37:24.825,20.157,7.87,-15.75,0.00,1.04,-14,-295
18:37:24.836,20.168,7.75,-15.50,0.00,1.14,-14,-295
18:37:24.848,20.179,7.69,-15.38,0.00,0.57,-14,-295
18:37:24.858,20.19,7.69,-15.38,0.00,0.00,-15,-295
18:37:24.923,20.201,7.69,-15.38,0.00,0.00,-15,-295
18:37:24.924,20.212,7.75,-15.50,0.00,-0.57,-16,-295
18:37:24.924,20.223,7.81,-15.63,0.00,-0.57,-16,-295
18:37:24.924,20.235,7.87,-15.75,0.00,-0.52,-16,-295
18:37:24.925,20.247,7.94,-15.88,0.00,-0.52,-16,-295
18:37:24.925,20.258,8.00,-16.00,0.00,-0.57,-16,-295
18:37:24.936,20.269,8.00,-16.00,0.00,0.00,-16,-295
18:37:24.947,20.28,7.94,-15.88,0.00,0.57,-15,-295
18:37:24.959,20.292,7.94,-15.88,0.00,0.00,-15,-295
18:37:24.971,20.304,7.94,-15.88,0.00,0.00,-15,-295
18:37:24.982,20.315,7.94,-15.88,0.00,0.00,-15,-295
18:37:24.994,20.327,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.005,20.338,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.016,20.349,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.028,20.36,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.038,20.371,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.049,20.382,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.061,20.394,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.072,20.405,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.085,20.417,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.146,20.428,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.146,20.439,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.146,20.45,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.147,20.461,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.147,20.472,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.152,20.484,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.163,20.495,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.175,20.507,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.186,20.518,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.196,20.529,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.207,20.54,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.219,20.551,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.231,20.562,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.242,20.573,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.253,20.584,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.263,20.595,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.275,20.607,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.286,20.618,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.296,20.629,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.309,20.64,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.365,20.651,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.365,20.662,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.365,20.673,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.366,20.685,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.366,20.696,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.375,20.708,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.386,20.719,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.397,20.73,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.407,20.741,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.419,20.752,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.429,20.763,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.441,20.774,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.452,20.785,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.465,20.797,7.94,-15.88,0.00,0.00,-15,-295
18:37:25.478,20.809,8.00,-16.00,0.00,-0.52,-16,-295
18:37:25.488,20.82,8.00,-16.00,0.00,0.00,-16,-295
18:37:25.498,20.831,8.06,-16.12,0.00,-0.57,-16,-295
18:37:25.509,20.842,8.06,-16.12,0.00,0.00,-16,-295
18:37:25.521,20.853,7.94,-15.88,0.00,1.14,-14,-295
18:37:25.532,20.864,7.81,-15.63,0.00,1.14,-14,-295
18:37:25.589,20.875,7.56,-15.13,0.00,2.27,-12,-295
18:37:25.589,20.887,7.25,-14.50,0.00,2.60,-11,-295
18:37:25.589,20.899,6.94,-13.88,0.00,2.60,-11,-295
18:37:25.590,20.91,6.06,-12.13,0.00,7.95,-4,-295
18:37:25.590,20.921,5.69,-11.38,0.00,3.41,-7,-295
18:37:25.600,20.932,5.37,-10.75,0.00,2.84,-7,-295
18:37:25.611,20.943,5.12,-10.25,0.00,2.27,-7,-295
18:37:25.622,20.955,4.94,-9.88,0.00,1.56,-8,-295
18:37:25.632,20.966,4.75,-9.50,0.00,1.70,-7,-295
18:37:25.644,20.977,4.69,-9.38,0.00,0.57,-8,-295
18:37:25.656,20.988,4.62,-9.25,0.00,0.57,-8,-295
18:37:25.666,20.999,4.50,-9.00,0.00,1.14,-7,-295
18:37:25.677,21.01,4.50,-9.00,0.00,0.00,-9,-295
18:37:25.688,21.021,4.56,-9.13,0.00,-0.57,-9,-295
18:37:25.699,21.032,4.69,-9.38,0.00,-1.14,-10,-295
18:37:25.711,21.043,4.81,-9.63,0.00,-1.14,-10,-295
18:37:25.723,21.055,4.94,-9.88,0.00,-1.04,-10,-295
18:37:25.734,21.066,5.12,-10.25,0.00,-1.70,-11,-295
18:37:25.745,21.077,5.31,-10.63,0.00,-1.70,-12,-295
18:37:25.755,21.088,5.50,-11.00,0.00,-1.70,-12,-295
18:37:25.811,21.099,5.75,-11.50,0.00,-2.27,-13,-295
18:37:25.811,21.11,6.37,-12.75,0.00,-5.68,-18,-295
18:37:25.811,21.121,6.75,-13.50,0.00,-3.41,-16,-295
18:37:25.811,21.132,7.12,-14.25,0.00,-3.41,-17,-295
18:37:25.812,21.144,7.50,-15.00,0.00,-3.12,-18,-295
18:37:25.823,21.155,7.81,-15.63,0.00,-2.84,-18,-295
18:37:25.835,21.166,8.00,-16.00,0.00,-1.70,-17,-295
18:37:25.845,21.177,8.13,-16.25,0.00,-1.14,-17,-295
18:37:25.857,21.189,8.13,-16.25,0.00,0.00,-16,-295
18:37:25.868,21.2,7.87,-15.75,0.00,2.27,-13,-295
18:37:25.878,21.211,7.69,-15.38,0.00,1.70,-13,-295
18:37:25.889,21.222,7.44,-14.88,0.00,2.27,-12,-295
18:37:25.901,21.234,7.25,-14.50,0.00,1.56,-12,-295
18:37:25.912,21.245,7.00,-14.00,0.00,2.27,-11,-295
18:37:25.924,21.257,6.81,-13.63,0.00,1.56,-12,-295
18:37:25.936,21.268,6.56,-13.13,0.00,2.27,-10,-295
18:37:25.946,21.279,6.31,-12.63,0.00,2.27,-10,-295
18:37:25.957,21.29,5.81,-11.63,0.00,4.55,-7,-295
18:37:25.970,21.301,5.56,-11.13,0.00,2.27,-8,-295
18:37:25.979,21.312,5.25,-10.50,0.00,2.84,-7,-295
18:37:26.033,21.323,5.00,-10.00,0.00,2.27,-7,-295
18:37:26.033,21.334,4.75,-9.50,0.00,2.27,-7,-295
18:37:26.034,21.345,4.50,-9.00,0.00,2.27,-6,-295
18:37:26.034,21.357,4.31,-8.63,0.00,1.56,-7,-295
18:37:26.036,21.368,4.25,-8.50,0.00,0.57,-7,-295
18:37:26.047,21.379,4.31,-8.63,0.00,-0.57,-9,-295
18:37:26.058,21.39,4.75,-9.50,0.00,-3.98,-13,-295
18:37:26.069,21.401,4.87,-9.75,0.00,-1.14,-10,-295
18:37:26.079,21.412,4.94,-9.88,0.00,-0.57,-10,-295
18:37:26.090,21.423,5.00,-10.00,0.00,-0.57,-10,-295
18:37:26.101,21.434,5.06,-10.13,0.00,-0.57,-10,-295
18:37:26.112,21.445,5.19,-10.38,0.00,-1.14,-11,-295
